time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712626102800000000,605.498,cellular,true,true,,true,,,,,,,--
1712626104807000000,607.505,cellular,true,true,,true,,,,,,,--
1712626106813000000,609.511,cellular,true,true,,true,,,,,,,--
1712626108819000000,611.517,cellular,true,true,,true,,,,,,,--
1712626110821000000,613.519,cellular,true,true,,true,,,,,,,--
1712626112822000000,615.5200002441406,cellular,true,true,,true,,,,,,,--
1712626114823000000,617.521,cellular,true,true,,true,,,,,,,--
1712626116824000000,619.522,cellular,true,true,,true,,,,,,,--
1712626118826000000,621.5239997558593,cellular,true,true,,true,,,,,,,--
1712626120829000000,623.527,cellular,true,true,,true,,,,,,,--
1712626122832000000,625.53,cellular,true,true,,true,,,,,,,--
1712626124833000000,627.531,cellular,true,true,,true,,,,,,,--
1712626126837000000,629.535,cellular,true,true,,true,,,,,,,--
1712626128841000000,631.539,cellular,true,true,,true,,,,,,,--
1712626130845000000,633.543,cellular,true,true,,true,,,,,,,--
1712626132849000000,635.547,cellular,true,true,,true,,,,,,,--
1712626134859000000,637.557,cellular,true,true,,true,,,,,,,--
1712626136859000000,639.557,cellular,true,true,,true,,,,,,,--
1712626138863000000,641.561,cellular,true,true,,true,,,,,,,--
1712626140866000000,643.5639997558594,cellular,true,true,,true,,,,,,,--
1712626142870000000,645.5680002441406,cellular,true,true,,true,,,,,,,--
1712626144873000000,647.571,cellular,true,true,,true,,,,,,,--
1712626146878000000,649.5760002441406,cellular,true,true,,true,,,,,,,--
1712626148879000000,651.577,cellular,true,true,,true,,,,,,,--
1712626150880000000,653.578,cellular,true,true,,true,,,,,,,--
1712626152883000000,655.581,cellular,true,true,,true,,,,,,,--
1712626154888000000,657.586,cellular,true,true,,true,,,,,,,--
1712626156889000000,659.587,cellular,true,true,,true,,,,,,,--
1712626158890000000,661.5879997558594,cellular,true,true,,true,,,,,,,--
1712626160892000000,663.59,cellular,true,true,,true,,,,,,,--
1712626162896000000,665.594,cellular,true,true,,true,,,,,,,--
1712626164900000000,667.598,cellular,true,true,,true,,,,,,,--
1712626166905000000,669.603,cellular,true,true,,true,,,,,,,--
1712626168909000000,671.607,cellular,true,true,,true,,,,,,,--
1712626170910000000,673.6080002441406,cellular,true,true,,true,,,,,,,--
1712626172913000000,675.611,cellular,true,true,,true,,,,,,,--
1712626174918000000,677.6160002441407,cellular,true,true,,true,,,,,,,--
1712626176921000000,679.619,cellular,true,true,,true,,,,,,,--
1712626178923000000,681.621,cellular,true,true,,true,,,,,,,--
1712626180927000000,683.625,cellular,true,true,,true,,,,,,,--
1712626182935000000,685.633,cellular,true,true,,true,,,,,,,--
1712626184935000000,687.633,cellular,true,true,,true,,,,,,,--
1712626186940000000,689.638,cellular,true,true,,true,,,,,,,--
1712626188946000000,691.6439997558593,cellular,true,true,,true,,,,,,,--
1712626190950000000,693.6480002441406,cellular,true,true,,true,,,,,,,--
1712626192955000000,695.653,cellular,true,true,,true,,,,,,,--
1712626194958000000,697.6560002441406,cellular,true,true,,true,,,,,,,--
1712626196960000000,699.658,cellular,true,true,,true,,,,,,,--
